,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
572,572,2022-05-26 20:53:53+00:00,Ciar_Anthony,@POTUS Stay home and create strong anti gun legislation,0.4333333333333333,1, Stay home and create strong anti gun legislation
573,573,2022-05-26 20:53:52+00:00,sanguine_txt,"i love you satellite, i love us. but we are a loaded gun. and the second you start thinking a loaded gun is romantic is the second you stop being like us and start being like them",0.2,1,i love you satellite  i love us  but we are a loaded gun  and the second you start thinking a loaded gun is romantic is the second you stop being like us and start being like them
574,574,2022-05-26 20:53:52+00:00,19Lyds,"How irresponsible of .@TuckerCarlson 
“So gun control, whether you find the slogans appealing or not, will not stop the next mass shooters.""

I'm sorry but if the potential shooter can't get a gun then the shooting would have been prevented and we'd never know about it!
Right?",0.0571428571428571,1,How irresponsible of     So gun control  whether you find the slogans appealing or not  will not stop the next mass shooters    I m sorry but if the potential shooter can t get a gun then the shooting would have been prevented and we d never know about it  Right 
575,575,2022-05-26 20:53:52+00:00,Mom3Red,@marcorubio Save lives and DO SOMETHING about gun violence NOW!!! Background checks NOW! Ban Assault weapons NOW!,0.0,0, Save lives and DO SOMETHING about gun violence NOW    Background checks NOW  Ban Assault weapons NOW 
576,576,2022-05-26 20:53:52+00:00,BearCov,"The idea of “just arm teachers”…it’s not easy to shoot someone. It’s just not easy. Murder, even under duress is not a natural reflex. Yielding a gun is not easy for everyone.",-0.175,-1,The idea of  just arm teachers  it s not easy to shoot someone  It s just not easy  Murder  even under duress is not a natural reflex  Yielding a gun is not easy for everyone 
577,577,2022-05-26 20:53:52+00:00,KJT40941000,"@realAaronReed @RepSpanberger Gun control has been effective around the world. There is none in America, and Americans, including young children, keep dying, and halfwits keep denying what needs to be done.",0.35,1,  Gun control has been effective around the world  There is none in America  and Americans  including young children  keep dying  and halfwits keep denying what needs to be done 
578,578,2022-05-26 20:53:52+00:00,Xtel,"His motive;
his social media posts;
his childhood experiences;
which gun he used;
where he bought it;
if it was legally obtained;
how he entered the building;
the number of officers responding;
are all things the press covers after a shooting.
All red herrings.",0.0777777777777777,1,His motive  his social media posts  his childhood experiences  which gun he used  where he bought it  if it was legally obtained  how he entered the building  the number of officers responding  are all things the press covers after a shooting  All red herrings 
579,579,2022-05-26 20:53:52+00:00,Harpers,"""...If civilian gun ownership is supposed to be a protection against the power of an overmighty state, it’s at best symbolic. If it’s for protection against other citizens, it doesn’t seem to be working...",0.4375,1,    If civilian gun ownership is supposed to be a protection against the power of an overmighty state  it s at best symbolic  If it s for protection against other citizens  it doesn t seem to be working   
580,580,2022-05-26 20:53:52+00:00,LavenderK1978,"We don't have a gun problem in this country. We have an evil, Godless, and lack of respect for humanity problem. We have a selfishness, lack of empathy, and weak men problem. (1/3)",-0.6875,-1,We don t have a gun problem in this country  We have an evil  Godless  and lack of respect for humanity problem  We have a selfishness  lack of empathy  and weak men problem       
581,581,2022-05-26 20:53:52+00:00,Harpers,"""...or rather of the overbroad interpretation of it that seems to render pragmatic gun control impossible. However long I live here I will never come to think that my liberty requires military hobbyists to have unfettered access to high-powered weaponry...",-0.1700757575757575,-1,    or rather of the overbroad interpretation of it that seems to render pragmatic gun control impossible  However long I live here I will never come to think that my liberty requires military hobbyists to have unfettered access to high powered weaponry   
582,582,2022-05-26 20:53:52+00:00,PleasureEthics,Give me the gun in equal and test me on firing it with care.,0.0,0,Give me the gun in equal and test me on firing it with care 
583,583,2022-05-26 20:53:51+00:00,ThomasJinLA,@TeaPainUSA My friend in Norway sent me this last night. So many in the world are confused why Americans still have a gun control problem. https://t.co/bSCMK2rYEE,0.0333333333333333,1, My friend in Norway sent me this last night  So many in the world are confused why Americans still have a gun control problem     t co bSCMK rYEE
584,584,2022-05-26 20:53:51+00:00,RepJohnLarson,"Hartford Communities That Care has built a force of community members committed to families impacted by gun violence. In 2021, they visited hospitals and crime scenes to serve 210 victims and families. Funding we secured in Congress will allow them to serve even more families. https://t.co/5I3OQhRPKi",0.5,1,Hartford Communities That Care has built a force of community members committed to families impacted by gun violence  In       they visited hospitals and crime scenes to serve     victims and families  Funding we secured in Congress will allow them to serve even more families     t co  I OQhRPKi
585,585,2022-05-26 20:53:51+00:00,WadeGera,This cause is close to my heart - please sign: https://t.co/P7ZbQOV5T5,0.0,0,This cause is close to my heart   please sign     t co P ZbQOV T 
586,586,2022-05-26 20:53:51+00:00,MasonGHarris,"Jesus exemplified “giving up power for love.”

I’m tired of Christian’s wanting to protect their power. Whether that be political power, or their gun’s firepower. 

We weren’t meant to run Babylon.",0.0249999999999999,1,Jesus exemplified  giving up power for love    I m tired of Christian s wanting to protect their power  Whether that be political power  or their gun s firepower    We weren t meant to run Babylon 
587,587,2022-05-26 20:53:51+00:00,s8nisqueer,"@VernonForGA It'll just mean that students that want to shoot up schools can jusst start from any room.

Overpower a teacher, take their firearm and kill. No need to go home and grab daddy's gun. Just knock the teacher out, and grab her gun.

Yeah let's put more guns around children.

2/2",0.09375,1, It ll just mean that students that want to shoot up schools can jusst start from any room   Overpower a teacher  take their firearm and kill  No need to go home and grab daddy s gun  Just knock the teacher out  and grab her gun   Yeah let s put more guns around children      
588,588,2022-05-26 20:53:50+00:00,aroseofthanks,Cowardly act to do this how about do this… since government created them… DND GUN FREE ZONES ON SCHOOL CAMPUSES…. If you were a criminal wouldn’t you go where the GUNS ARE NOT!!! https://t.co/v4lA4IAH2o,-0.190625,-1,Cowardly act to do this how about do this  since government created them  DND GUN FREE ZONES ON SCHOOL CAMPUSES   If you were a criminal wouldn t you go where the GUNS ARE NOT       t co v lA IAH o
589,589,2022-05-26 20:53:50+00:00,LizaaaDaphne,@__daniivera They shouldn’t be made available to any person who wants them. That’s the whole point. The fact that people are choosing to keep guns easily accessible is the whole reason we’re in these situations constantly. A gun has NO BUSINESS on a school campus.,0.2291666666666666,1, They shouldn t be made available to any person who wants them  That s the whole point  The fact that people are choosing to keep guns easily accessible is the whole reason we re in these situations constantly  A gun has NO BUSINESS on a school campus 
590,590,2022-05-26 20:53:50+00:00,Shapunkin,"Please, Please, Sign 

We can't wait nor should be pretend this matter is solved by voting in November. 

The party responsible for the blockage of all sensible gun reform legislation cannot be trusted in this or any election.

PLEASE #VoteBlueToSaveOurKids this November. https://t.co/t9Q07XOZzf",0.2,1,Please  Please  Sign   We can t wait nor should be pretend this matter is solved by voting in November    The party responsible for the blockage of all sensible gun reform legislation cannot be trusted in this or any election   PLEASE #VoteBlueToSaveOurKids this November     t co t Q  XOZzf
591,591,2022-05-26 20:53:50+00:00,cryoveramask,@jdpeterson1689 Fair enough. But if we keep it simple and what I said earlier 1 in the UK  since 2010. 78 in the USA with many children dead as schools are a massive  target for some reason  . I can’t see beyond this  https://t.co/qrGFz957Il,0.1428571428571428,1, Fair enough  But if we keep it simple and what I said earlier   in the UK  since          in the USA with many children dead as schools are a massive  target for some reason    I can t see beyond this     t co qrGFz   Il
592,592,2022-05-26 20:53:50+00:00,ModerateCa,I just made a donation to Giffords PAC to reduce gun violence and save lives. https://t.co/hAnuyxNyHn,0.0,0,I just made a donation to Giffords PAC to reduce gun violence and save lives     t co hAnuyxNyHn
593,593,2022-05-26 20:53:50+00:00,AdyTheCat,"@RpsAgainstTrump Good start.  Add Red flag laws, liability for gun owners who fail to secure their firearms/allow access to children and a ban on assault weapons.",0.15,1, Good start   Add Red flag laws  liability for gun owners who fail to secure their firearms allow access to children and a ban on assault weapons 
